current_target_id,current_source_gene_symbol,source_internal_target_ids,source_uniprot_values,hgnc_match_type,hgnc_id,hgnc_approved_symbol,hgnc_status,matched_by,alias_or_previous_symbol,ncbi_gene_id,ncbi_official_symbol,uniprot_human_reviewed_accessions,uniprot_human_unreviewed_accessions,nonhuman_accessions_detected,obsolete_or_deleted_accessions,canonical_gene_identity_status,protein_product_mapping_status,sequence_feature_status,composite_status,proposed_canonical_target_id,proposed_operation,confidence,manual_approval_required,evidence_urls,authority_snapshot_hashes,notes,approved_final_operation,included_in_primary_graph,approval_reference
HDAC1,HDAC1,T42D4V,Q13547,Approved symbol exact,HGNC:4852,HDAC1,Approved,HGNC approved symbol exact,,3065,HDAC1,Q13547,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HDAC1,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4852|https://www.ncbi.nlm.nih.gov/gene/3065|https://rest.uniprot.org/uniprotkb/Q13547.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HDAC11,HDAC11,T90W59,Q96DB2,Approved symbol exact,HGNC:19086,HDAC11,Approved,HGNC approved symbol exact,,79885,HDAC11,Q96DB2,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HDAC11,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:19086|https://www.ncbi.nlm.nih.gov/gene/79885|https://rest.uniprot.org/uniprotkb/Q96DB2.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HDAC2,HDAC2,T68M1D,Q92769,Approved symbol exact,HGNC:4853,HDAC2,Approved,HGNC approved symbol exact,,3066,HDAC2,Q92769,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HDAC2,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4853|https://www.ncbi.nlm.nih.gov/gene/3066|https://rest.uniprot.org/uniprotkb/Q92769.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HDAC3,HDAC3,T38AWT,O15379,Approved symbol exact,HGNC:4854,HDAC3,Approved,HGNC approved symbol exact,,8841,HDAC3,O15379,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HDAC3,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4854|https://www.ncbi.nlm.nih.gov/gene/8841|https://rest.uniprot.org/uniprotkb/O15379.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HDAC4,HDAC4,T63T5P,P56524,Approved symbol exact,HGNC:14063,HDAC4,Approved,HGNC approved symbol exact,,9759,HDAC4,P56524,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HDAC4,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:14063|https://www.ncbi.nlm.nih.gov/gene/9759|https://rest.uniprot.org/uniprotkb/P56524.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HDAC6,HDAC6,T77PFO,Q9UBN7,Approved symbol exact,HGNC:14064,HDAC6,Approved,HGNC approved symbol exact,,10013,HDAC6,Q9UBN7,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HDAC6,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:14064|https://www.ncbi.nlm.nih.gov/gene/10013|https://rest.uniprot.org/uniprotkb/Q9UBN7.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HDAC8,HDAC8,T90RVD,Q9BY41,Approved symbol exact,HGNC:13315,HDAC8,Approved,HGNC approved symbol exact,,55869,HDAC8,Q9BY41,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HDAC8,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:13315|https://www.ncbi.nlm.nih.gov/gene/55869|https://rest.uniprot.org/uniprotkb/Q9BY41.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HDAC9,HDAC9,T68DAN,Q9UKV0,Approved symbol exact,HGNC:14065,HDAC9,Approved,HGNC approved symbol exact,,9734,HDAC9,Q9UKV0,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HDAC9,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:14065|https://www.ncbi.nlm.nih.gov/gene/9734|https://rest.uniprot.org/uniprotkb/Q9UKV0.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HDC,HDC,T76AZQ,P19113,Approved symbol exact,HGNC:4855,HDC,Approved,HGNC approved symbol exact,,3067,HDC,P19113,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HDC,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4855|https://www.ncbi.nlm.nih.gov/gene/3067|https://rest.uniprot.org/uniprotkb/P19113.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HDGF,HDGF,T23CBD,P51858,Approved symbol exact,HGNC:4856,HDGF,Approved,HGNC approved symbol exact,,3068,HDGF,P51858,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HDGF,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4856|https://www.ncbi.nlm.nih.gov/gene/3068|https://rest.uniprot.org/uniprotkb/P51858.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HES3,HES3,T23F6L,Q5TGS1,Approved symbol exact,HGNC:26226,HES3,Approved,HGNC approved symbol exact,,390992,HES3,Q5TGS1,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HES3,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:26226|https://www.ncbi.nlm.nih.gov/gene/390992|https://rest.uniprot.org/uniprotkb/Q5TGS1.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HEXA,HEXA,T83M25,P06865,Approved symbol exact,HGNC:4878,HEXA,Approved,HGNC approved symbol exact,,3073,HEXA,P06865,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HEXA,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4878|https://www.ncbi.nlm.nih.gov/gene/3073|https://rest.uniprot.org/uniprotkb/P06865.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HEXB,HEXB,T24VRZ,P07686,Approved symbol exact,HGNC:4879,HEXB,Approved,HGNC approved symbol exact,,3074,HEXB,P07686,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HEXB,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4879|https://www.ncbi.nlm.nih.gov/gene/3074|https://rest.uniprot.org/uniprotkb/P07686.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HFM1,HFM1,T95K6H,A2PYH4,Approved symbol exact,HGNC:20193,HFM1,Approved,HGNC approved symbol exact,,164045,HFM1,A2PYH4,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HFM1,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:20193|https://www.ncbi.nlm.nih.gov/gene/164045|https://rest.uniprot.org/uniprotkb/A2PYH4.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HGF,HGF,T45X9Z,P14210,Approved symbol exact,HGNC:4893,HGF,Approved,HGNC approved symbol exact,,3082,HGF,P14210,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HGF,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4893|https://www.ncbi.nlm.nih.gov/gene/3082|https://rest.uniprot.org/uniprotkb/P14210.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HIF1A,HIF1A,T88AJI,Q16665,Approved symbol exact,HGNC:4910,HIF1A,Approved,HGNC approved symbol exact,,3091,HIF1A,Q16665,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HIF1A,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4910|https://www.ncbi.nlm.nih.gov/gene/3091|https://rest.uniprot.org/uniprotkb/Q16665.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HIF1AN,HIF1AN,,Q9NWT6,Approved symbol exact,HGNC:17113,HIF1AN,Approved,HGNC approved symbol exact,,55662,HIF1AN,Q9NWT6,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HIF1AN,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:17113|https://www.ncbi.nlm.nih.gov/gene/55662|https://rest.uniprot.org/uniprotkb/Q9NWT6.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HINT1,HINT1,T91QMA,P49773,Approved symbol exact,HGNC:4912,HINT1,Approved,HGNC approved symbol exact,,3094,HINT1,P49773,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HINT1,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4912|https://www.ncbi.nlm.nih.gov/gene/3094|https://rest.uniprot.org/uniprotkb/P49773.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HIPK4,HIPK4,,Q8NE63,Approved symbol exact,HGNC:19007,HIPK4,Approved,HGNC approved symbol exact,,147746,HIPK4,Q8NE63,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HIPK4,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:19007|https://www.ncbi.nlm.nih.gov/gene/147746|https://rest.uniprot.org/uniprotkb/Q8NE63.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HK1,HK1,T97XM0,P19367,Approved symbol exact,HGNC:4922,HK1,Approved,HGNC approved symbol exact,,3098,HK1,P19367,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HK1,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4922|https://www.ncbi.nlm.nih.gov/gene/3098|https://rest.uniprot.org/uniprotkb/P19367.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HK2,HK2,T71GRQ,P52789,Approved symbol exact,HGNC:4923,HK2,Approved,HGNC approved symbol exact,,3099,HK2,P52789,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HK2,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4923|https://www.ncbi.nlm.nih.gov/gene/3099|https://rest.uniprot.org/uniprotkb/P52789.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HKDC1,HKDC1,,Q2TB90,Approved symbol exact,HGNC:23302,HKDC1,Approved,HGNC approved symbol exact,,80201,HKDC1,Q2TB90,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HKDC1,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:23302|https://www.ncbi.nlm.nih.gov/gene/80201|https://rest.uniprot.org/uniprotkb/Q2TB90.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HLA-G,HLA-G,T52HO1,P17693,Approved symbol exact,HGNC:4964,HLA-G,Approved,HGNC approved symbol exact,,3135,HLA-G,P17693,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HLA-G,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4964|https://www.ncbi.nlm.nih.gov/gene/3135|https://rest.uniprot.org/uniprotkb/P17693.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HLF,HLF,T57ZFD,Q16534,Approved symbol exact,HGNC:4977,HLF,Approved,HGNC approved symbol exact,,3131,HLF,Q16534,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HLF,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4977|https://www.ncbi.nlm.nih.gov/gene/3131|https://rest.uniprot.org/uniprotkb/Q16534.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
HMGB1,HMGB1,T92HNO,P09429,Approved symbol exact,HGNC:4983,HMGB1,Approved,HGNC approved symbol exact,,3146,HMGB1,P09429,,,,Confirmed canonical human gene,single unambiguous reviewed human product,Authoritative reviewed human sequence available,Not composite,HMGB1,RETAIN_CANONICAL_GENE,High,False,https://rest.genenames.org/fetch/hgnc_id/HGNC:4983|https://www.ncbi.nlm.nih.gov/gene/3146|https://rest.uniprot.org/uniprotkb/P09429.json,HGNC=5a2ed2d1ec244d1ad8a096edc04839c83d635ec886f5bc4b0dd77c00964af697|UniProt=1e3b0adc7fff61dacacbaee8951b4c8c2a6c1f5614ae71d7a06d6d0d65f0882e|UniProtSupplemental=4d8278a0fb2471d408f769f6602f86d8e1f6f1be9e323f2ea89b20a5f08829fe|UniSave=841eb61145d89268977d777b40da5d68ed61675e166015f6305a3ee1e691cccc|NCBI=a6f7cbd96abd88612282b4c6e4f424c02bdd56a31e1103ab0a07db5e901a20e8,,RETAIN_CANONICAL_GENE,True,User-approved round5_fix8 rebuild instruction dated 2026-07-01
